Found 9995 total meshes to process
[1/9995] [1 success|0 fail] [SUCCESS] model_1037024.obj (took 0.03s | total elapsed: 0.15s)
[8521/9995] [8521 success|0 fail] [SUCCESS] model_815479.obj (took 0.01s | total elapsed: 1.74s)
[8522/9995] [8522 success|0 fail] [SUCCESS] model_815482.obj (took 0.01s | total elapsed: 1.74s)
[8523/9995] [8523 success|0 fail] [SUCCESS] model_815476.obj (took 0.01s | total elapsed: 1.74s)
[8524/9995] [8524 success|0 fail] [SUCCESS] model_815480.obj (took 0.01s | total elapsed: 1.74s)
[8525/9995] [8525 success|0 fail] [SUCCESS] model_815481.obj (took 0.01s | total elapsed: 1.74s)
[8526/9995] [8526 success|0 fail] [SUCCESS] model_81313.obj (took 0.02s | total elapsed: 1.74s)
[8527/9995] [8527 success|0 fail] [SUCCESS] model_81567.obj (took 0.01s | total elapsed: 1.74s)
[8528/9995] [8528 success|0 fail] [SUCCESS] model_815485.obj (took 0.01s | total elapsed: 1.74s)
[8529/9995] [8529 success|0 fail] [SUCCESS] model_815486.obj (took 0.01s | total elapsed: 1.74s)
[8530/9995] [8530 success|0 fail] [SUCCESS] model_815483.obj (took 0.01s | total elapsed: 1.74s)
[8531/9995] [8531 success|0 fail] [SUCCESS] model_81635.obj (took 0.01s | total elapsed: 1.74s)
[8532/9995] [8532 success|0 fail] [SUCCESS] model_81590.obj (took 0.01s | total elapsed: 1.74s)
[8533/9995] [8533 success|0 fail] [SUCCESS] model_81589.obj (took 0.01s | total elapsed: 1.74s)
[8534/9995] [8534 success|0 fail] [SUCCESS] model_816584.obj (took 0.01s | total elapsed: 1.74s)
[8535/9995] [8535 success|0 fail] [SUCCESS] model_816594.obj (took 0.01s | total elapsed: 1.74s)
[8536/9995] [8536 success|0 fail] [SUCCESS] model_816585.obj (took 0.01s | total elapsed: 1.74s)
[8537/9995] [8537 success|0 fail] [SUCCESS] model_81636.obj (took 0.01s | total elapsed: 1.74s)
[8538/9995] [8538 success|0 fail] [SUCCESS] model_81877.obj (took 0.01s | total elapsed: 1.74s)
[8539/9995] [8539 success|0 fail] [SUCCESS] model_81568.obj (took 0.01s | total elapsed: 1.74s)
[8540/9995] [8540 success|0 fail] [SUCCESS] model_81637.obj (took 0.01s | total elapsed: 1.74s)
[8541/9995] [8541 success|0 fail] [SUCCESS] model_816587.obj (took 0.01s | total elapsed: 1.74s)
[8542/9995] [8542 success|0 fail] [SUCCESS] model_816583.obj (took 0.01s | total elapsed: 1.74s)
[8543/9995] [8543 success|0 fail] [SUCCESS] model_816586.obj (took 0.01s | total elapsed: 1.74s)
[8544/9995] [8544 success|0 fail] [SUCCESS] model_81776.obj (took 0.01s | total elapsed: 1.74s)
[8545/9995] [8545 success|0 fail] [SUCCESS] model_817294.obj (took 0.01s | total elapsed: 1.74s)
[8546/9995] [8546 success|0 fail] [SUCCESS] model_817293.obj (took 0.01s | total elapsed: 1.74s)
[8547/9995] [8547 success|0 fail] [SUCCESS] model_817295.obj (took 0.01s | total elapsed: 1.74s)
[8548/9995] [8548 success|0 fail] [SUCCESS] model_81762.obj (took 0.01s | total elapsed: 1.74s)
[8549/9995] [8549 success|0 fail] [SUCCESS] model_81919.obj (took 0.01s | total elapsed: 1.74s)
[8550/9995] [8550 success|0 fail] [SUCCESS] model_82034.obj (took 0.01s | total elapsed: 1.74s)
[8551/9995] [8551 success|0 fail] [SUCCESS] model_81951.obj (took 0.01s | total elapsed: 1.74s)
[8552/9995] [8552 success|0 fail] [SUCCESS] model_81878.obj (took 0.01s | total elapsed: 1.74s)
[8553/9995] [8553 success|0 fail] [SUCCESS] model_82055.obj (took 0.01s | total elapsed: 1.75s)
[8554/9995] [8554 success|0 fail] [SUCCESS] model_81936.obj (took 0.01s | total elapsed: 1.75s)
[8555/9995] [8555 success|0 fail] [SUCCESS] model_82057.obj (took 0.01s | total elapsed: 1.75s)
[8556/9995] [8556 success|0 fail] [SUCCESS] model_82036.obj (took 0.01s | total elapsed: 1.75s)
[8557/9995] [8557 success|0 fail] [SUCCESS] model_821368.obj (took 0.01s | total elapsed: 1.75s)
[8558/9995] [8558 success|0 fail] [SUCCESS] model_82063.obj (took 0.01s | total elapsed: 1.75s)
[8559/9995] [8559 success|0 fail] [SUCCESS] model_82059.obj (took 0.01s | total elapsed: 1.75s)
[8560/9995] [8560 success|0 fail] [SUCCESS] model_82056.obj (took 0.01s | total elapsed: 1.75s)
[8561/9995] [8561 success|0 fail] [SUCCESS] model_82069.obj (took 0.01s | total elapsed: 1.75s)
[8562/9995] [8562 success|0 fail] [SUCCESS] model_821369.obj (took 0.01s | total elapsed: 1.75s)
[8563/9995] [8563 success|0 fail] [SUCCESS] model_821370.obj (took 0.01s | total elapsed: 1.75s)
[8564/9995] [8564 success|0 fail] [SUCCESS] model_82170.obj (took 0.01s | total elapsed: 1.75s)
[8565/9995] [8565 success|0 fail] [SUCCESS] model_82058.obj (took 0.01s | total elapsed: 1.75s)
[8566/9995] [8566 success|0 fail] [SUCCESS] model_821371.obj (took 0.01s | total elapsed: 1.75s)
[8567/9995] [8567 success|0 fail] [SUCCESS] model_82237.obj (took 0.01s | total elapsed: 1.75s)
[8568/9995] [8568 success|0 fail] [SUCCESS] model_82177.obj (took 0.01s | total elapsed: 1.75s)
[8569/9995] [8569 success|0 fail] [SUCCESS] model_82183.obj (took 0.01s | total elapsed: 1.75s)
[8570/9995] [8570 success|0 fail] [SUCCESS] model_822070.obj (took 0.01s | total elapsed: 1.75s)
[8571/9995] [8571 success|0 fail] [SUCCESS] model_82257.obj (took 0.01s | total elapsed: 1.75s)
[8572/9995] [8572 success|0 fail] [SUCCESS] model_822696.obj (took 0.01s | total elapsed: 1.75s)
[8573/9995] [8573 success|0 fail] [SUCCESS] model_822697.obj (took 0.01s | total elapsed: 1.75s)
[8574/9995] [8574 success|0 fail] [SUCCESS] model_82236.obj (took 0.01s | total elapsed: 1.75s)
[8575/9995] [8575 success|0 fail] [SUCCESS] model_82323.obj (took 0.01s | total elapsed: 1.75s)
[8576/9995] [8576 success|0 fail] [SUCCESS] model_82326.obj (took 0.01s | total elapsed: 1.75s)
[8577/9995] [8577 success|0 fail] [SUCCESS] model_82325.obj (took 0.01s | total elapsed: 1.75s)
[8578/9995] [8578 success|0 fail] [SUCCESS] model_82324.obj (took 0.01s | total elapsed: 1.75s)
[8579/9995] [8579 success|0 fail] [SUCCESS] model_82377.obj (took 0.01s | total elapsed: 1.75s)
[8580/9995] [8580 success|0 fail] [SUCCESS] model_82392.obj (took 0.01s | total elapsed: 1.75s)
[8581/9995] [8581 success|0 fail] [SUCCESS] model_82380.obj (took 0.01s | total elapsed: 1.75s)
[8582/9995] [8582 success|0 fail] [SUCCESS] model_82378.obj (took 0.01s | total elapsed: 1.75s)
[8583/9995] [8583 success|0 fail] [SUCCESS] model_82379.obj (took 0.01s | total elapsed: 1.75s)
[8584/9995] [8584 success|0 fail] [SUCCESS] model_82256.obj (took 0.01s | total elapsed: 1.75s)
[8585/9995] [8585 success|0 fail] [SUCCESS] model_82394.obj (took 0.01s | total elapsed: 1.75s)
[8586/9995] [8586 success|0 fail] [SUCCESS] model_822698.obj (took 0.01s | total elapsed: 1.75s)
[8587/9995] [8587 success|0 fail] [SUCCESS] model_82395.obj (took 0.01s | total elapsed: 1.75s)
[8588/9995] [8588 success|0 fail] [SUCCESS] model_82468.obj (took 0.01s | total elapsed: 1.75s)
[8589/9995] [8589 success|0 fail] [SUCCESS] model_82469.obj (took 0.01s | total elapsed: 1.75s)
[8590/9995] [8590 success|0 fail] [SUCCESS] model_82397.obj (took 0.01s | total elapsed: 1.75s)
[8591/9995] [8591 success|0 fail] [SUCCESS] model_82471.obj (took 0.01s | total elapsed: 1.75s)
[8592/9995] [8592 success|0 fail] [SUCCESS] model_82407.obj (took 0.01s | total elapsed: 1.75s)
[8593/9995] [8593 success|0 fail] [SUCCESS] model_82526.obj (took 0.01s | total elapsed: 1.75s)
[8594/9995] [8594 success|0 fail] [SUCCESS] model_82541.obj (took 0.01s | total elapsed: 1.75s)
[8595/9995] [8595 success|0 fail] [SUCCESS] model_82536.obj (took 0.01s | total elapsed: 1.75s)
[8596/9995] [8596 success|0 fail] [SUCCESS] model_82660.obj (took 0.01s | total elapsed: 1.75s)
[8597/9995] [8597 success|0 fail] [SUCCESS] model_82663.obj (took 0.01s | total elapsed: 1.75s)
[8598/9995] [8598 success|0 fail] [SUCCESS] model_82537.obj (took 0.01s | total elapsed: 1.75s)
[8599/9995] [8599 success|0 fail] [SUCCESS] model_82539.obj (took 0.01s | total elapsed: 1.75s)
[8600/9995] [8600 success|0 fail] [SUCCESS] model_82675.obj (took 0.01s | total elapsed: 1.75s)
[8601/9995] [8601 success|0 fail] [SUCCESS] model_82667.obj (took 0.01s | total elapsed: 1.75s)
[8602/9995] [8602 success|0 fail] [SUCCESS] model_815484.obj (took 0.02s | total elapsed: 1.75s)
[8603/9995] [8603 success|0 fail] [SUCCESS] model_82664.obj (took 0.01s | total elapsed: 1.75s)
[8604/9995] [8604 success|0 fail] [SUCCESS] model_82740.obj (took 0.01s | total elapsed: 1.75s)
[8605/9995] [8605 success|0 fail] [SUCCESS] model_82722.obj (took 0.01s | total elapsed: 1.75s)
[8606/9995] [8606 success|0 fail] [SUCCESS] model_827640.obj (took 0.01s | total elapsed: 1.75s)
[8607/9995] [8607 success|0 fail] [SUCCESS] model_827641.obj (took 0.01s | total elapsed: 1.75s)
[8608/9995] [8608 success|0 fail] [SUCCESS] model_82668.obj (took 0.01s | total elapsed: 1.75s)
[8609/9995] [8609 success|0 fail] [SUCCESS] model_82776.obj (took 0.01s | total elapsed: 1.75s)
[8610/9995] [8610 success|0 fail] [SUCCESS] model_827775.obj (took 0.01s | total elapsed: 1.75s)
[8611/9995] [8611 success|0 fail] [SUCCESS] model_827773.obj (took 0.01s | total elapsed: 1.76s)
[8612/9995] [8612 success|0 fail] [SUCCESS] model_827639.obj (took 0.01s | total elapsed: 1.76s)
[8613/9995] [8613 success|0 fail] [SUCCESS] model_827772.obj (took 0.01s | total elapsed: 1.76s)
[8614/9995] [8614 success|0 fail] [SUCCESS] model_828024.obj (took 0.01s | total elapsed: 1.76s)
[8615/9995] [8615 success|0 fail] [SUCCESS] model_82891.obj (took 0.01s | total elapsed: 1.76s)
[8616/9995] [8616 success|0 fail] [SUCCESS] model_82803.obj (took 0.01s | total elapsed: 1.76s)
[8617/9995] [8617 success|0 fail] [SUCCESS] model_828022.obj (took 0.01s | total elapsed: 1.76s)
[8618/9995] [8618 success|0 fail] [SUCCESS] model_82892.obj (took 0.01s | total elapsed: 1.76s)
[8619/9995] [8619 success|0 fail] [SUCCESS] model_83005.obj (took 0.01s | total elapsed: 1.76s)
[8620/9995] [8620 success|0 fail] [SUCCESS] model_83002.obj (took 0.01s | total elapsed: 1.76s)
[8621/9995] [8621 success|0 fail] [SUCCESS] model_83024.obj (took 0.01s | total elapsed: 1.76s)
[8622/9995] [8622 success|0 fail] [SUCCESS] model_83204.obj (took 0.01s | total elapsed: 1.76s)
[8623/9995] [8623 success|0 fail] [SUCCESS] model_83167.obj (took 0.01s | total elapsed: 1.76s)
[8624/9995] [8624 success|0 fail] [SUCCESS] model_83166.obj (took 0.01s | total elapsed: 1.76s)
[8625/9995] [8625 success|0 fail] [SUCCESS] model_83229.obj (took 0.01s | total elapsed: 1.76s)
[8626/9995] [8626 success|0 fail] [SUCCESS] model_83255.obj (took 0.01s | total elapsed: 1.76s)
[8627/9995] [8627 success|0 fail] [SUCCESS] model_83006.obj (took 0.01s | total elapsed: 1.76s)
[8628/9995] [8628 success|0 fail] [SUCCESS] model_83022.obj (took 0.01s | total elapsed: 1.76s)
[8629/9995] [8629 success|0 fail] [SUCCESS] model_833873.obj (took 0.01s | total elapsed: 1.76s)
[8630/9995] [8630 success|0 fail] [SUCCESS] model_83003.obj (took 0.01s | total elapsed: 1.76s)
[8631/9995] [8631 success|0 fail] [SUCCESS] model_83004.obj (took 0.01s | total elapsed: 1.76s)
[8632/9995] [8632 success|0 fail] [SUCCESS] model_83416.obj (took 0.01s | total elapsed: 1.76s)
[8633/9995] [8633 success|0 fail] [SUCCESS] model_83023.obj (took 0.01s | total elapsed: 1.76s)
[8634/9995] [8634 success|0 fail] [SUCCESS] model_83256.obj (took 0.01s | total elapsed: 1.76s)
[8635/9995] [8635 success|0 fail] [SUCCESS] model_83429.obj (took 0.01s | total elapsed: 1.76s)
[8636/9995] [8636 success|0 fail] [SUCCESS] model_834601.obj (took 0.01s | total elapsed: 1.76s)
[8637/9995] [8637 success|0 fail] [SUCCESS] model_833874.obj (took 0.01s | total elapsed: 1.76s)
[8638/9995] [8638 success|0 fail] [SUCCESS] model_834600.obj (took 0.01s | total elapsed: 1.76s)
[8639/9995] [8639 success|0 fail] [SUCCESS] model_834595.obj (took 0.01s | total elapsed: 1.76s)
[8640/9995] [8640 success|0 fail] [SUCCESS] model_83491.obj (took 0.01s | total elapsed: 1.76s)
[8641/9995] [8641 success|0 fail] [SUCCESS] model_83490.obj (took 0.01s | total elapsed: 1.76s)
[8642/9995] [8642 success|0 fail] [SUCCESS] model_83577.obj (took 0.01s | total elapsed: 1.76s)
[8643/9995] [8643 success|0 fail] [SUCCESS] model_83550.obj (took 0.01s | total elapsed: 1.76s)
[8644/9995] [8644 success|0 fail] [SUCCESS] model_835848.obj (took 0.01s | total elapsed: 1.76s)
[8645/9995] [8645 success|0 fail] [SUCCESS] model_834449.obj (took 0.01s | total elapsed: 1.76s)
[8646/9995] [8646 success|0 fail] [SUCCESS] model_83597.obj (took 0.01s | total elapsed: 1.76s)
[8647/9995] [8647 success|0 fail] [SUCCESS] model_83646.obj (took 0.01s | total elapsed: 1.76s)
[8648/9995] [8648 success|0 fail] [SUCCESS] model_83676.obj (took 0.01s | total elapsed: 1.76s)
[8649/9995] [8649 success|0 fail] [SUCCESS] model_83598.obj (took 0.01s | total elapsed: 1.76s)
[8650/9995] [8650 success|0 fail] [SUCCESS] model_83651.obj (took 0.01s | total elapsed: 1.76s)
[8651/9995] [8651 success|0 fail] [SUCCESS] model_83692.obj (took 0.01s | total elapsed: 1.76s)
[8652/9995] [8652 success|0 fail] [SUCCESS] model_83650.obj (took 0.01s | total elapsed: 1.76s)
[8653/9995] [8653 success|0 fail] [SUCCESS] model_83647.obj (took 0.01s | total elapsed: 1.76s)
[8654/9995] [8654 success|0 fail] [SUCCESS] model_83688.obj (took 0.01s | total elapsed: 1.76s)
[8655/9995] [8655 success|0 fail] [SUCCESS] model_83715.obj (took 0.01s | total elapsed: 1.76s)
[8656/9995] [8656 success|0 fail] [SUCCESS] model_83677.obj (took 0.01s | total elapsed: 1.76s)
[8657/9995] [8657 success|0 fail] [SUCCESS] model_83649.obj (took 0.01s | total elapsed: 1.76s)
[8658/9995] [8658 success|0 fail] [SUCCESS] model_83678.obj (took 0.01s | total elapsed: 1.76s)
[8659/9995] [8659 success|0 fail] [SUCCESS] model_83694.obj (took 0.01s | total elapsed: 1.76s)
[8660/9995] [8660 success|0 fail] [SUCCESS] model_83642.obj (took 0.01s | total elapsed: 1.76s)
[8661/9995] [8661 success|0 fail] [SUCCESS] model_83719.obj (took 0.01s | total elapsed: 1.77s)
[8662/9995] [8662 success|0 fail] [SUCCESS] model_83718.obj (took 0.01s | total elapsed: 1.77s)
[8663/9995] [8663 success|0 fail] [SUCCESS] model_83716.obj (took 0.01s | total elapsed: 1.77s)
[8664/9995] [8664 success|0 fail] [SUCCESS] model_83815.obj (took 0.01s | total elapsed: 1.77s)
[8665/9995] [8665 success|0 fail] [SUCCESS] model_837999.obj (took 0.01s | total elapsed: 1.77s)
[8666/9995] [8666 success|0 fail] [SUCCESS] model_838000.obj (took 0.01s | total elapsed: 1.77s)
[8667/9995] [8667 success|0 fail] [SUCCESS] model_838001.obj (took 0.01s | total elapsed: 1.77s)
[8668/9995] [8668 success|0 fail] [SUCCESS] model_83814.obj (took 0.01s | total elapsed: 1.77s)
[8669/9995] [8669 success|0 fail] [SUCCESS] model_838003.obj (took 0.01s | total elapsed: 1.77s)
[8670/9995] [8670 success|0 fail] [SUCCESS] model_83720.obj (took 0.01s | total elapsed: 1.77s)
[8671/9995] [8671 success|0 fail] [SUCCESS] model_83721.obj (took 0.01s | total elapsed: 1.77s)
[8672/9995] [8672 success|0 fail] [SUCCESS] model_83770.obj (took 0.01s | total elapsed: 1.77s)
[8673/9995] [8673 success|0 fail] [SUCCESS] model_838515.obj (took 0.01s | total elapsed: 1.77s)
[8674/9995] [8674 success|0 fail] [SUCCESS] model_838511.obj (took 0.01s | total elapsed: 1.77s)
[8675/9995] [8675 success|0 fail] [SUCCESS] model_83835.obj (took 0.01s | total elapsed: 1.77s)
[8676/9995] [8676 success|0 fail] [SUCCESS] model_838517.obj (took 0.01s | total elapsed: 1.77s)
[8677/9995] [8677 success|0 fail] [SUCCESS] model_838518.obj (took 0.01s | total elapsed: 1.77s)
[8678/9995] [8678 success|0 fail] [SUCCESS] model_838514.obj (took 0.01s | total elapsed: 1.77s)
[8679/9995] [8679 success|0 fail] [SUCCESS] model_83852.obj (took 0.01s | total elapsed: 1.77s)
[8680/9995] [8680 success|0 fail] [SUCCESS] model_838521.obj (took 0.01s | total elapsed: 1.77s)
[8681/9995] [8681 success|0 fail] [SUCCESS] model_838512.obj (took 0.02s | total elapsed: 1.77s)
[8682/9995] [8682 success|0 fail] [SUCCESS] model_838519.obj (took 0.01s | total elapsed: 1.77s)
[8683/9995] [8683 success|0 fail] [SUCCESS] model_84021.obj (took 0.01s | total elapsed: 1.77s)
[8684/9995] [8684 success|0 fail] [SUCCESS] model_84024.obj (took 0.01s | total elapsed: 1.77s)
[8685/9995] [8685 success|0 fail] [SUCCESS] model_839694.obj (took 0.01s | total elapsed: 1.77s)
[8686/9995] [8686 success|0 fail] [SUCCESS] model_84023.obj (took 0.01s | total elapsed: 1.77s)
[8687/9995] [8687 success|0 fail] [SUCCESS] model_838520.obj (took 0.01s | total elapsed: 1.77s)
[8688/9995] [8688 success|0 fail] [SUCCESS] model_839722.obj (took 0.01s | total elapsed: 1.77s)
[8689/9995] [8689 success|0 fail] [SUCCESS] model_83855.obj (took 0.01s | total elapsed: 1.77s)
[8690/9995] [8690 success|0 fail] [SUCCESS] model_839724.obj (took 0.01s | total elapsed: 1.77s)
[8691/9995] [8691 success|0 fail] [SUCCESS] model_84020.obj (took 0.01s | total elapsed: 1.77s)
[8692/9995] [8692 success|0 fail] [SUCCESS] model_838516.obj (took 0.02s | total elapsed: 1.77s)
[8693/9995] [8693 success|0 fail] [SUCCESS] model_839690.obj (took 0.01s | total elapsed: 1.77s)
[8694/9995] [8694 success|0 fail] [SUCCESS] model_84042.obj (took 0.01s | total elapsed: 1.77s)
[8695/9995] [8695 success|0 fail] [SUCCESS] model_84033.obj (took 0.01s | total elapsed: 1.77s)
[8696/9995] [8696 success|0 fail] [SUCCESS] model_840364.obj (took 0.01s | total elapsed: 1.77s)
[8697/9995] [8697 success|0 fail] [SUCCESS] model_84032.obj (took 0.01s | total elapsed: 1.77s)
[8698/9995] [8698 success|0 fail] [SUCCESS] model_84320.obj (took 0.01s | total elapsed: 1.77s)
[8699/9995] [8699 success|0 fail] [SUCCESS] model_842651.obj (took 0.01s | total elapsed: 1.77s)
[8700/9995] [8700 success|0 fail] [SUCCESS] model_84030.obj (took 0.02s | total elapsed: 1.77s)
[8701/9995] [8701 success|0 fail] [SUCCESS] model_84131.obj (took 0.01s | total elapsed: 1.77s)
[8702/9995] [8702 success|0 fail] [SUCCESS] model_84022.obj (took 0.02s | total elapsed: 1.77s)
[8703/9995] [8703 success|0 fail] [SUCCESS] model_842507.obj (took 0.01s | total elapsed: 1.77s)
[8704/9995] [8704 success|0 fail] [SUCCESS] model_84319.obj (took 0.01s | total elapsed: 1.77s)
[8705/9995] [8705 success|0 fail] [SUCCESS] model_84162.obj (took 0.01s | total elapsed: 1.77s)
[8706/9995] [8706 success|0 fail] [SUCCESS] model_843548.obj (took 0.01s | total elapsed: 1.77s)
[8707/9995] [8707 success|0 fail] [SUCCESS] model_844208.obj (took 0.01s | total elapsed: 1.77s)
[8708/9995] [8708 success|0 fail] [SUCCESS] model_84130.obj (took 0.02s | total elapsed: 1.77s)
[8709/9995] [8709 success|0 fail] [SUCCESS] model_844207.obj (took 0.01s | total elapsed: 1.77s)
[8710/9995] [8710 success|0 fail] [SUCCESS] model_841122.obj (took 0.02s | total elapsed: 1.77s)
[8711/9995] [8711 success|0 fail] [SUCCESS] model_844209.obj (took 0.01s | total elapsed: 1.78s)
[8712/9995] [8712 success|0 fail] [SUCCESS] model_84321.obj (took 0.01s | total elapsed: 1.78s)
[8713/9995] [8713 success|0 fail] [SUCCESS] model_843549.obj (took 0.01s | total elapsed: 1.78s)
[8714/9995] [8714 success|0 fail] [SUCCESS] model_84510.obj (took 0.01s | total elapsed: 1.78s)
[8715/9995] [8715 success|0 fail] [SUCCESS] model_84511.obj (took 0.01s | total elapsed: 1.78s)
[8716/9995] [8716 success|0 fail] [SUCCESS] model_84615.obj (took 0.01s | total elapsed: 1.78s)
[8717/9995] [8717 success|0 fail] [SUCCESS] model_84612.obj (took 0.01s | total elapsed: 1.78s)
[8718/9995] [8718 success|0 fail] [SUCCESS] model_84512.obj (took 0.01s | total elapsed: 1.78s)
[8719/9995] [8719 success|0 fail] [SUCCESS] model_84617.obj (took 0.01s | total elapsed: 1.78s)
[8720/9995] [8720 success|0 fail] [SUCCESS] model_84508.obj (took 0.01s | total elapsed: 1.78s)
[8721/9995] [8721 success|0 fail] [SUCCESS] model_84614.obj (took 0.01s | total elapsed: 1.78s)
[8722/9995] [8722 success|0 fail] [SUCCESS] model_84616.obj (took 0.01s | total elapsed: 1.78s)
[8723/9995] [8723 success|0 fail] [SUCCESS] model_84621.obj (took 0.01s | total elapsed: 1.78s)
[8724/9995] [8724 success|0 fail] [SUCCESS] model_84624.obj (took 0.01s | total elapsed: 1.78s)
[8725/9995] [8725 success|0 fail] [SUCCESS] model_84623.obj (took 0.01s | total elapsed: 1.78s)
[8726/9995] [8726 success|0 fail] [SUCCESS] model_84620.obj (took 0.01s | total elapsed: 1.78s)
[8727/9995] [8727 success|0 fail] [SUCCESS] model_84626.obj (took 0.01s | total elapsed: 1.78s)
[8728/9995] [8728 success|0 fail] [SUCCESS] model_84622.obj (took 0.01s | total elapsed: 1.78s)
[8729/9995] [8729 success|0 fail] [SUCCESS] model_84625.obj (took 0.01s | total elapsed: 1.78s)
[8730/9995] [8730 success|0 fail] [SUCCESS] model_84639.obj (took 0.01s | total elapsed: 1.78s)
